,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C)
20409,대구,2019-07-27,0,28.1,30.3,4.5,84.6,3.4,0.9,26.3
20410,대구,2019-07-28,0,29.3,33.4,0.1,72.9,3.5,1.3,26.8
20411,대구,2019-07-29,0,29.4,34.6,0.0,69.9,3.5,1.2,24.5
20412,대구,2019-07-30,0,30.4,36.0,0.0,67.1,5.4,1.9,24.9
20413,대구,2019-07-31,0,31.0,36.0,0.0,64.5,5.3,2.0,26.2
20414,대구,2019-08-01,0,31.1,35.6,0.0,65.3,3.4,1.8,27.0
20415,대구,2019-08-02,0,31.6,36.9,0.0,64.6,3.2,1.5,27.1
20416,대구,2019-08-03,0,29.5,35.9,0.0,68.6,5.3,2.3,26.1
20417,대구,2019-08-04,0,30.3,35.9,0.0,67.1,3.4,1.4,25.0
20418,대구,2019-08-05,0,29.9,36.2,0.0,64.1,5.9,2.8,25.3
20419,대구,2019-08-06,0,26.3,30.6,13.0,82.1,5.5,2.1,23.2
20420,대구,2019-08-07,0,28.4,35.4,6.5,80.3,4.2,1.6,23.7
20421,대구,2019-08-08,0,28.7,36.1,0.1,76.0,4.8,1.2,25.4
20422,대구,2019-08-09,0,29.8,35.4,0.0,72.5,2.5,0.7,24.7
20423,대구,2019-08-10,0,28.8,33.4,0.0,73.9,6.9,3.3,25.6
20424,대구,2019-08-11,0,29.7,33.7,0.0,66.0,7.2,4.7,26.4
20425,대구,2019-08-12,0,30.0,34.6,0.0,68.8,5.0,2.4,26.6
20426,대구,2019-08-13,0,29.4,35.4,0.0,72.3,6.3,2.7,25.0
20427,대구,2019-08-14,0,29.1,33.0,0.3,72.0,6.6,2.8,26.0
20428,대구,2019-08-15,0,27.3,30.2,10.0,87.6,4.6,2.3,25.3
20429,대구,2019-08-16,0,28.7,33.0,0.3,68.5,4.8,2.5,26.2
20430,대구,2019-08-17,0,28.9,35.1,0.0,62.5,5.3,1.9,22.1
20431,대구,2019-08-18,0,28.5,33.7,0.1,60.5,3.7,1.7,25.5
20432,대구,2019-08-19,0,26.9,31.8,0.0,72.9,5.6,2.4,24.1
20433,대구,2019-08-20,0,26.9,30.3,0.0,68.0,6.3,3.4,24.1
20434,대구,2019-08-21,0,26.0,28.7,16.5,84.9,3.7,1.4,23.9
20435,대구,2019-08-22,0,26.2,30.5,72.0,87.5,4.1,1.2,24.3
20436,대구,2019-08-23,0,26.4,30.6,0.0,62.8,3.8,1.6,22.8
20437,대구,2019-08-24,0,23.4,28.3,0.0,74.9,4.0,1.1,19.9
20438,대구,2019-08-25,0,24.8,30.5,0.0,71.6,3.5,0.9,19.6
20439,대구,2019-08-26,0,25.4,31.4,0.0,71.8,3.1,1.2,19.3
20440,대구,2019-08-27,0,22.5,24.1,21.0,95.1,4.0,1.4,20.7
20441,대구,2019-08-28,0,23.6,26.7,2.0,94.4,2.4,1.0,21.7
20442,대구,2019-08-29,0,23.3,25.4,0.1,94.1,2.2,0.7,22.1
20443,대구,2019-08-30,0,24.5,30.3,0.0,72.9,5.1,2.4,19.1
20444,대구,2019-08-31,0,23.9,29.5,0.0,72.3,4.0,0.8,17.9
20445,대구,2019-09-01,0,21.9,26.6,0.5,89.9,2.6,0.4,19.0
20446,대구,2019-09-02,0,20.8,22.4,3.0,97.1,2.9,1.3,19.9
20447,대구,2019-09-03,0,21.6,24.6,29.5,95.9,3.5,1.4,19.8
20448,대구,2019-09-04,0,24.1,26.9,6.0,91.4,3.4,1.4,21.9
20449,대구,2019-09-05,0,25.5,31.4,5.5,87.5,5.4,1.5,22.2
20450,대구,2019-09-06,0,26.7,30.0,0.0,81.3,5.6,2.6,23.5
20451,대구,2019-09-07,0,27.1,29.3,6.0,74.3,7.8,3.7,23.9
20452,대구,2019-09-08,0,26.0,30.3,0.0,76.5,2.8,0.5,22.4
20453,대구,2019-09-09,0,26.8,32.0,4.5,79.3,5.2,1.2,24.2
20454,대구,2019-09-10,0,27.4,32.5,0.0,70.8,3.9,2.1,23.6
20455,대구,2019-09-11,0,25.3,31.4,0.0,74.6,7.3,3.1,22.8
20456,대구,2019-09-12,0,20.2,22.9,9.0,87.8,4.3,1.7,18.8
20457,대구,2019-09-13,0,21.5,25.7,0.0,75.5,5.9,1.9,17.8
20458,대구,2019-09-14,0,23.0,28.9,0.0,73.3,3.0,1.0,15.9
20459,대구,2019-09-15,0,23.9,28.4,0.0,74.5,6.3,2.8,20.4
20460,대구,2019-09-16,0,21.9,27.7,0.0,66.8,4.4,2.1,17.6
20461,대구,2019-09-17,0,21.0,26.7,0.0,65.4,6.2,2.0,15.3
20462,대구,2019-09-18,0,22.5,29.6,0.0,61.6,5.6,1.9,16.6
20463,대구,2019-09-19,0,20.9,25.4,0.0,61.6,5.5,2.4,17.8
20464,대구,2019-09-20,0,19.8,23.3,0.0,69.6,5.9,2.6,15.3
20465,대구,2019-09-21,0,18.5,21.2,48.5,91.5,4.5,1.8,16.5
20466,대구,2019-09-22,0,18.1,19.5,72.5,91.3,5.7,2.8,16.5
20467,대구,2019-09-23,0,19.1,21.4,0.0,74.5,4.6,1.5,17.0
20468,대구,2019-09-24,0,19.1,26.5,0.0,71.1,3.2,0.9,14.8
20469,대구,2019-09-25,0,19.0,24.6,0.0,73.3,4.3,1.7,12.5
20470,대구,2019-09-26,0,21.6,27.1,0.0,76.6,5.2,2.2,17.3
20471,대구,2019-09-27,0,22.2,26.8,0.2,80.8,4.7,1.9,18.6
20472,대구,2019-09-28,0,23.2,26.8,0.3,88.1,2.5,0.6,20.9
20473,대구,2019-09-29,0,24.9,29.8,0.0,75.3,3.0,0.9,21.0
20474,대구,2019-09-30,0,23.6,30.1,0.0,79.3,2.7,0.5,18.2
20475,대구,2019-10-01,0,22.8,25.1,0.2,91.3,3.3,1.5,21.4
20476,대구,2019-10-02,0,21.8,23.5,104.5,98.3,4.8,2.2,20.5
20477,대구,2019-10-03,0,23.2,27.4,39.5,80.1,7.3,3.0,19.9
20478,대구,2019-10-04,0,22.1,28.6,0.0,80.5,3.6,1.3,17.6
20479,대구,2019-10-05,0,21.4,26.1,0.0,73.9,6.2,2.5,17.7
20480,대구,2019-10-06,0,17.5,20.6,0.0,62.1,5.7,3.4,14.5
20481,대구,2019-10-07,0,15.4,17.9,7.5,92.9,3.1,0.8,13.7
20482,대구,2019-10-08,0,18.0,23.5,0.0,59.3,6.6,2.9,13.8
20483,대구,2019-10-09,0,14.8,22.5,0.0,53.5,3.9,1.6,8.1
20484,대구,2019-10-10,0,16.4,24.1,0.0,64.5,2.8,0.9,8.5
20485,대구,2019-10-11,0,18.9,25.1,0.0,64.1,5.4,1.6,13.9
20486,대구,2019-10-12,0,19.2,24.3,0.0,53.8,5.9,2.3,15.0
20487,대구,2019-10-13,0,16.0,21.5,0.0,63.6,6.0,1.8,10.6
20488,대구,2019-10-14,0,16.6,22.8,0.0,66.4,4.7,1.3,9.6
20489,대구,2019-10-15,0,14.1,18.0,0.5,75.5,5.8,2.7,10.5
20490,대구,2019-10-16,0,13.5,20.4,0.0,76.8,2.4,0.8,7.2
20491,대구,2019-10-17,0,14.0,19.6,0.0,79.5,5.1,1.4,9.0
20492,대구,2019-10-18,0,14.7,17.4,2.5,93.4,5.1,0.9,12.0
20493,대구,2019-10-19,0,17.2,23.6,0.5,79.6,3.3,1.1,13.7
20494,대구,2019-10-20,0,15.6,23.0,0.0,81.9,2.7,0.6,11.7
20495,대구,2019-10-21,0,15.5,22.4,0.0,79.6,5.4,1.4,11.1
20496,대구,2019-10-22,0,16.0,22.8,0.0,77.1,4.9,1.8,10.7
20497,대구,2019-10-23,0,16.4,20.7,0.0,76.8,4.7,1.6,11.9
20498,대구,2019-10-24,0,17.9,20.7,0.0,71.4,3.7,1.2,14.4
20499,대구,2019-10-25,0,19.2,24.7,0.0,60.1,4.2,1.6,15.6
20500,대구,2019-10-26,0,15.5,18.8,0.0,53.0,5.1,2.8,12.3
20501,대구,2019-10-27,0,12.3,17.9,0.0,51.1,4.8,2.3,7.5
20502,대구,2019-10-28,0,11.6,19.4,0.0,66.3,2.8,0.7,3.9
20503,대구,2019-10-29,0,14.3,20.4,0.0,60.8,4.2,1.8,8.0
20504,대구,2019-10-30,0,13.5,18.8,0.0,53.6,5.2,2.1,8.2
20505,대구,2019-10-31,0,14.1,21.7,0.0,67.1,4.1,1.6,6.5
20506,대구,2019-11-01,0,15.3,23.2,0.0,69.6,3.8,1.5,9.0
20507,대구,2019-11-02,0,14.2,20.7,0.0,78.3,2.4,1.1,8.6
20508,대구,2019-11-03,0,14.6,21.4,0.0,79.5,5.5,1.6,9.7
20509,대구,2019-11-04,0,13.4,18.0,0.0,69.5,3.9,1.5,8.4
20510,대구,2019-11-05,0,12.4,20.1,0.0,70.8,4.0,1.3,5.3
20511,대구,2019-11-06,0,12.5,20.4,0.0,66.9,2.8,0.8,6.2
20512,대구,2019-11-07,0,13.0,18.7,0.0,57.4,5.3,2.1,7.5
20513,대구,2019-11-08,0,10.2,17.2,0.0,52.3,3.5,1.4,4.3
20514,대구,2019-11-09,0,9.4,17.9,0.0,55.6,5.2,1.1,1.7
20515,대구,2019-11-10,0,9.4,16.4,7.0,70.9,7.8,1.2,2.4
20516,대구,2019-11-11,0,12.4,18.4,0.3,75.1,6.2,1.9,7.3
20517,대구,2019-11-12,0,10.9,17.4,0.0,73.4,3.2,0.8,5.6
20518,대구,2019-11-13,0,9.7,15.7,0.0,71.8,8.2,2.0,3.9
20519,대구,2019-11-14,0,4.6,10.5,0.0,38.5,8.4,4.1,0.2
20520,대구,2019-11-15,0,7.0,16.2,0.0,60.6,2.1,0.7,-1.9
20521,대구,2019-11-16,0,11.8,19.7,0.0,76.0,3.0,0.7,4.9
20522,대구,2019-11-17,0,10.5,15.1,0.0,90.8,2.5,0.8,6.4
20523,대구,2019-11-18,0,11.0,20.6,8.0,60.3,8.2,4.8,4.9
20524,대구,2019-11-19,0,5.1,8.2,0.0,53.3,8.1,4.2,2.8
20525,대구,2019-11-20,0,4.3,10.4,0.0,45.9,5.2,2.1,0.4
20526,대구,2019-11-21,0,6.0,13.8,0.0,51.4,1.7,0.4,-2.6
20527,대구,2019-11-22,0,9.8,17.6,0.0,72.4,4.0,1.6,2.5
20528,대구,2019-11-23,0,10.9,18.3,0.0,80.0,3.5,1.1,4.3
20529,대구,2019-11-24,0,13.9,20.2,0.0,74.5,6.3,1.3,9.3
20530,대구,2019-11-25,0,8.7,13.7,0.0,64.1,6.4,3.1,6.7
20531,대구,2019-11-26,0,9.8,14.3,0.0,65.9,4.0,1.8,6.7
20532,대구,2019-11-27,0,7.3,10.4,0.0,58.9,5.0,1.9,4.3
20533,대구,2019-11-28,0,5.6,9.6,0.0,72.9,3.7,1.3,2.2
20534,대구,2019-11-29,0,5.1,11.4,0.0,56.4,4.2,1.4,-1.0
20535,대구,2019-11-30,0,6.0,13.3,0.0,61.8,2.0,0.8,-0.2
20536,대구,2019-12-01,0,6.9,9.0,21.0,81.6,3.4,1.0,5.4
20537,대구,2019-12-02,0,4.9,7.5,0.0,54.5,8.8,4.8,1.3
20538,대구,2019-12-03,0,4.0,8.5,0.0,56.4,4.7,2.3,-0.2
20539,대구,2019-12-04,0,4.8,10.2,0.0,58.5,4.8,1.5,0.5
20540,대구,2019-12-05,0,2.0,5.9,0.0,41.0,7.3,3.5,-3.0
20541,대구,2019-12-06,0,-1.4,3.6,0.0,31.0,5.5,2.8,-5.9
20542,대구,2019-12-07,0,2.4,7.9,0.0,47.9,5.9,2.4,-4.9
20543,대구,2019-12-08,0,2.6,9.3,0.0,58.1,3.8,1.4,-2.7
20544,대구,2019-12-09,0,2.5,10.9,0.0,65.0,2.2,0.8,-3.9
20545,대구,2019-12-10,0,4.9,14.0,0.0,72.0,1.9,0.8,-1.9
20546,대구,2019-12-11,0,7.2,16.6,0.0,64.5,8.9,2.9,1.5
20547,대구,2019-12-12,0,3.2,7.0,0.0,37.5,5.9,3.3,0.2
20548,대구,2019-12-13,0,2.3,8.6,0.0,42.6,2.9,1.1,-4.3
20549,대구,2019-12-14,0,4.5,9.9,0.0,48.0,5.2,1.7,0.3
20550,대구,2019-12-15,0,5.0,12.4,0.0,62.3,3.6,1.2,-1.1
