Unnamed: 0,矫档,老矫,fire,乞闭扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 惑措嚼档(%),弥措 浅加(m/s),乞闭 浅加(m/s),弥历扁柯(∑C),老 弥缴利汲(cm),角瓤嚼档,斥档,稠_厚啦,圭_厚啦,档矫_魂覆_牢立瘤荐
26857,傈巢,2017-03-09,0,6.246153846153846,12.8,0.0,52.45384615384615,13.0,3.769230769230769,-2.6,0.0,49.99822520769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26858,傈巢,2017-03-10,0,6.546153846153846,15.5,0.0,50.38461538461539,7.5,2.4615384615384617,-4.1,0.0,47.78279157692308,2017,20.552654064757675,15.359898418354437,5.903296425745053
26859,傈巢,2017-03-11,0,7.038461538461538,18.3,0.0,43.323076923076925,6.6,1.515384615384615,-6.4,0.0,44.20637870769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26860,傈巢,2017-03-12,0,8.907692307692308,18.6,0.0,44.18461538461538,8.6,1.8384615384615384,-5.0,0.0,42.53774083846153,2017,20.552654064757675,15.359898418354437,5.903296425745053
26861,傈巢,2017-03-13,0,7.907692307692307,16.3,0.0,57.47692307692308,11.9,3.6,1.5,0.0,44.774481092307695,2017,20.552654064757675,15.359898418354437,5.903296425745053
26862,傈巢,2017-03-14,0,5.646153846153847,13.5,0.0,54.43846153846154,14.7,4.976923076923077,-1.2,0.0,45.62875460769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26863,傈巢,2017-03-15,0,4.946153846153846,14.1,0.0,55.68461538461538,11.7,2.707692307692308,-4.6,0.0,46.79417007692309,2017,20.552654064757675,15.359898418354437,5.903296425745053
26864,傈巢,2017-03-16,0,5.323076923076924,15.2,0.0,61.26923076923077,7.4,1.9153846153846152,-4.7,0.0,49.35837840000001,2017,20.552654064757675,15.359898418354437,5.903296425745053
26865,傈巢,2017-03-17,1,6.199999999999999,17.1,0.0,55.107692307692304,7.3,1.876923076923077,-7.1,0.0,49.55409756923078,2017,20.552654064757675,15.359898418354437,5.903296425745053
26866,傈巢,2017-03-18,0,7.5,17.9,0.0,55.23846153846154,7.8,1.484615384615385,-2.8,0.0,49.69992401538462,2017,20.552654064757675,15.359898418354437,5.903296425745053
26867,傈巢,2017-03-19,1,9.123076923076924,19.6,0.0,51.52307692307692,7.0,1.8461538461538465,-4.9,0.0,48.218239130769234,2017,20.552654064757675,15.359898418354437,5.903296425745053
26868,傈巢,2017-03-19,1,9.123076923076924,19.6,0.0,51.52307692307692,7.0,1.8461538461538465,-4.9,0.0,48.218239130769234,2017,20.552654064757675,15.359898418354437,5.903296425745053
26869,傈巢,2017-03-20,0,7.976923076923077,13.5,6.992307692307692,79.33846153846154,9.5,2.6769230769230767,-0.8,0.0,55.63291668461539,2017,20.552654064757675,15.359898418354437,5.903296425745053
26870,傈巢,2017-03-21,0,6.915384615384615,14.6,0.7846153846153847,63.29230769230769,14.6,4.992307692307692,0.7,0.0,55.965362192307694,2017,20.552654064757675,15.359898418354437,5.903296425745053
26871,傈巢,2017-03-22,0,6.592307692307693,15.4,0.0,60.98461538461538,9.6,1.9307692307692308,-2.3,0.0,55.30865903076924,2017,20.552654064757675,15.359898418354437,5.903296425745053
26872,傈巢,2017-03-23,0,8.584615384615384,16.7,0.0,55.3,9.5,2.353846153846154,1.4,0.0,53.36105185384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26873,傈巢,2017-03-24,0,7.946153846153846,14.5,0.0,65.64615384615385,6.6,2.0153846153846158,-1.3,0.0,55.09695752307693,2017,20.552654064757675,15.359898418354437,5.903296425745053
26874,傈巢,2017-03-25,0,6.815384615384615,11.8,7.084615384615385,83.91538461538462,7.0,1.776923076923077,2.0,0.0,61.92399410769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26875,傈巢,2017-03-26,0,6.246153846153846,12.9,0.0,73.00769230769231,8.2,2.1538461538461537,-1.9,0.0,62.44887636923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26876,傈巢,2017-03-27,0,7.038461538461538,13.0,0.7076923076923076,72.56923076923077,11.6,3.161538461538462,-0.1,0.0,63.25109967692309,2017,20.552654064757675,15.359898418354437,5.903296425745053
26877,傈巢,2017-03-28,1,7.761538461538462,16.0,2.4000000000000004,65.77692307692308,8.5,1.7538461538461538,-3.5,0.0,61.856412992307696,2017,20.552654064757675,15.359898418354437,5.903296425745053
26878,傈巢,2017-03-29,0,8.161538461538463,13.5,3.1769230769230767,89.05384615384615,8.6,2.4615384615384617,2.9,0.0,68.06384603076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26879,傈巢,2017-03-30,0,10.146153846153847,19.7,0.0,68.98461538461538,6.9,2.1538461538461537,-1.4,0.0,66.02311553076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26880,傈巢,2017-03-31,0,9.169230769230769,15.3,2.7,81.06153846153846,8.6,1.876923076923077,3.8,0.0,67.57287408461538,2017,20.552654064757675,15.359898418354437,5.903296425745053
26881,傈巢,2017-04-01,0,8.423076923076923,15.4,0.0461538461538461,74.51538461538462,7.7,2.892307692307692,1.7,0.0,67.07884264615384,2017,20.552654064757675,15.359898418354437,5.903296425745053
26882,傈巢,2017-04-02,0,8.4,17.2,0.0,56.03846153846154,8.5,2.4461538461538463,-1.8,0.0,61.205419084615386,2017,20.552654064757675,15.359898418354437,5.903296425745053
26883,傈巢,2017-04-03,1,10.846153846153848,21.3,0.0,48.823076923076925,8.7,2.407692307692308,-3.3,0.0,55.169139669230766,2017,20.552654064757675,15.359898418354437,5.903296425745053
26884,傈巢,2017-04-04,0,12.684615384615386,22.1,0.0,52.284615384615385,8.7,1.9769230769230768,0.0,0.0,51.1606536,2017,20.552654064757675,15.359898418354437,5.903296425745053
26885,傈巢,2017-04-05,0,14.092307692307692,18.3,24.784615384615385,86.64615384615385,17.1,4.2384615384615385,8.4,0.0,59.37151236923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26886,傈巢,2017-04-06,0,13.261538461538462,18.6,10.153846153846152,95.62307692307692,12.2,2.607692307692308,6.2,0.0,67.38593905384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26887,傈巢,2017-04-07,0,12.86153846153846,21.7,0.0,84.11538461538461,9.8,2.207692307692308,6.0,0.0,69.77477457692308,2017,20.552654064757675,15.359898418354437,5.903296425745053
26888,傈巢,2017-04-08,0,13.707692307692309,26.6,0.0,76.48461538461538,11.2,2.484615384615384,5.7,0.0,69.80986613076924,2017,20.552654064757675,15.359898418354437,5.903296425745053
26889,傈巢,2017-04-09,0,13.653846153846152,21.4,0.0,72.78461538461538,11.1,3.207692307692308,6.9,0.0,68.97909505384615,2017,20.552654064757675,15.359898418354437,5.903296425745053
26890,傈巢,2017-04-10,0,13.792307692307691,21.4,0.2384615384615384,56.23076923076923,10.6,3.576923076923077,7.1,0.0,63.30922749230769,2017,20.552654064757675,15.359898418354437,5.903296425745053
26891,傈巢,2017-04-11,0,11.623076923076924,18.8,9.215384615384616,73.84615384615384,10.9,4.2846153846153845,6.2,0.0,63.41215539230769,2017,20.552654064757675,15.359898418354437,5.903296425745053
26892,傈巢,2017-04-12,0,12.053846153846154,20.3,0.0,35.323076923076925,10.8,4.138461538461538,2.0,0.0,51.61044403846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26893,傈巢,2017-04-13,0,12.407692307692308,21.9,0.0,52.107692307692304,8.3,2.8461538461538463,-0.5,0.0,48.79079125384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26894,傈巢,2017-04-14,0,14.192307692307692,22.4,0.4461538461538461,64.8076923076923,13.1,4.030769230769231,1.5,0.0,50.896360015384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26895,傈巢,2017-04-15,0,16.723076923076924,25.3,0.223076923076923,80.70769230769231,10.2,2.246153846153846,9.4,0.0,57.27084853846155,2017,20.552654064757675,15.359898418354437,5.903296425745053
26896,傈巢,2017-04-16,0,16.46923076923077,27.6,0.0,83.82307692307693,8.4,2.069230769230769,6.8,0.0,63.25186892307693,2017,20.552654064757675,15.359898418354437,5.903296425745053
26897,傈巢,2017-04-17,0,14.553846153846154,18.7,5.6,94.0076923076923,11.8,2.669230769230769,8.4,0.0,69.8722380923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26898,傈巢,2017-04-18,0,13.438461538461535,21.9,0.0461538461538461,78.46923076923076,13.2,3.569230769230769,6.6,0.0,71.2046184923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26899,傈巢,2017-04-19,0,13.346153846153848,22.5,0.0,46.88461538461539,10.1,3.4384615384615387,5.3,0.0,62.06949219230769,2017,20.552654064757675,15.359898418354437,5.903296425745053
26900,傈巢,2017-04-20,0,12.084615384615384,19.7,2.1307692307692307,63.607692307692304,7.6,1.6,4.5,0.0,60.243584169230765,2017,20.552654064757675,15.359898418354437,5.903296425745053
26901,傈巢,2017-04-21,0,13.63076923076923,23.1,0.0076923076923076,68.31538461538462,9.4,2.4615384615384617,5.8,0.0,59.81657051538461,2017,20.552654064757675,15.359898418354437,5.903296425745053
26902,傈巢,2017-04-22,0,12.753846153846156,22.3,0.1461538461538461,72.43076923076923,8.0,2.207692307692308,4.1,0.0,60.642319776923074,2017,20.552654064757675,15.359898418354437,5.903296425745053
26903,傈巢,2017-04-23,0,13.13846153846154,22.5,0.0,70.35384615384615,6.4,1.776923076923077,3.0,0.0,60.23780439230769,2017,20.552654064757675,15.359898418354437,5.903296425745053
26904,傈巢,2017-04-24,0,14.26923076923077,22.5,0.0,66.57692307692308,8.0,2.476923076923077,1.5,0.0,59.36999203846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26905,傈巢,2017-04-25,0,16.76153846153846,23.7,0.5076923076923077,80.26153846153846,7.2,1.9153846153846152,8.0,0.0,63.98267753076924,2017,20.552654064757675,15.359898418354437,5.903296425745053
26906,傈巢,2017-04-26,0,14.646153846153847,21.8,1.4,66.98461538461538,11.1,3.0307692307692307,8.4,0.0,62.63824446923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26907,傈巢,2017-04-27,0,12.792307692307691,20.1,0.0,51.13076923076923,9.5,3.661538461538462,3.8,0.0,56.7748308923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26908,傈巢,2017-04-28,0,14.86153846153846,24.7,0.0,57.53846153846154,10.0,3.007692307692308,0.8,0.0,54.447497815384615,2017,20.552654064757675,15.359898418354437,5.903296425745053
26909,傈巢,2017-04-29,1,16.83076923076923,27.8,0.0,55.70769230769231,10.1,2.4384615384615382,4.1,0.0,52.34243826923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26910,傈巢,2017-04-29,1,16.83076923076923,27.8,0.0,55.70769230769231,10.1,2.4384615384615382,4.1,0.0,52.34243826923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26911,傈巢,2017-04-30,1,18.54615384615385,28.2,0.0,58.84615384615385,10.9,3.5615384615384613,7.1,0.0,51.94374041538462,2017,20.552654064757675,15.359898418354437,5.903296425745053
26912,傈巢,2017-05-01,0,17.092307692307692,26.9,0.0,70.36153846153846,11.7,2.930769230769231,7.8,0.0,54.63627290769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26913,傈巢,2017-05-02,0,16.56923076923077,27.0,0.0,56.49230769230769,12.3,2.946153846153846,6.9,0.0,52.82888143846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26914,傈巢,2017-05-03,0,17.507692307692306,27.5,0.0,63.96153846153846,8.1,2.207692307692308,6.1,0.0,54.36403338461538,2017,20.552654064757675,15.359898418354437,5.903296425745053
26915,傈巢,2017-05-04,0,17.86923076923077,26.4,2.4,75.92307692307692,8.7,2.315384615384616,7.6,0.0,58.80094370769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26916,傈巢,2017-05-05,0,17.423076923076923,23.3,5.323076923076924,94.37692307692308,12.4,2.0461538461538464,12.2,0.0,67.50755123076924,2017,20.552654064757675,15.359898418354437,5.903296425745053
26917,傈巢,2017-05-06,0,16.323076923076922,25.0,0.0,48.315384615384616,11.9,3.3846153846153846,7.8,0.0,59.6729439,2017,20.552654064757675,15.359898418354437,5.903296425745053
26918,傈巢,2017-05-07,0,16.83076923076923,26.9,0.0,62.315384615384616,10.3,2.984615384615384,4.5,0.0,57.98228672307693,2017,20.552654064757675,15.359898418354437,5.903296425745053
26919,傈巢,2017-05-08,0,17.223076923076924,25.7,0.0153846153846153,58.57692307692308,7.9,1.876923076923077,6.4,0.0,56.16679857692308,2017,20.552654064757675,15.359898418354437,5.903296425745053
26920,傈巢,2017-05-09,0,13.553846153846154,18.3,11.169230769230769,91.56153846153846,14.0,3.423076923076923,9.8,0.0,64.52771723076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26921,傈巢,2017-05-10,0,15.061538461538465,20.9,0.5307692307692308,87.47692307692309,10.6,2.630769230769231,10.3,0.0,68.73279676153847,2017,20.552654064757675,15.359898418354437,5.903296425745053
26922,傈巢,2017-05-11,0,19.607692307692307,29.7,0.0769230769230769,77.11538461538461,12.0,2.5384615384615383,9.8,0.0,67.91656793076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26923,傈巢,2017-05-12,0,17.453846153846154,24.4,2.3000000000000003,90.76153846153846,9.8,2.1153846153846154,12.4,0.0,73.06478208461539,2017,20.552654064757675,15.359898418354437,5.903296425745053
26924,傈巢,2017-05-13,0,17.715384615384615,27.0,0.0,80.30000000000001,12.5,2.523076923076923,10.6,0.0,73.03594465384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26925,傈巢,2017-05-14,0,16.307692307692307,24.8,0.0,62.83076923076923,11.0,3.376923076923077,8.4,0.0,67.9069371,2017,20.552654064757675,15.359898418354437,5.903296425745053
26926,傈巢,2017-05-15,0,15.492307692307692,23.0,0.0,62.03076923076923,10.0,2.715384615384615,6.5,0.0,62.9124497076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26927,傈巢,2017-05-16,0,16.523076923076925,25.6,0.0,67.82307692307693,8.6,2.3692307692307693,9.1,0.0,61.29816611538461,2017,20.552654064757675,15.359898418354437,5.903296425745053
26928,傈巢,2017-05-17,0,17.346153846153847,27.0,0.0,67.70769230769231,8.1,2.1307692307692307,6.4,0.0,60.49925960769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26929,傈巢,2017-05-18,0,19.33076923076923,29.4,0.0,59.91538461538461,7.1,1.853846153846154,8.4,0.0,57.120695838461536,2017,20.552654064757675,15.359898418354437,5.903296425745053
26930,傈巢,2017-05-19,0,20.153846153846157,31.1,0.0,53.26923076923077,8.5,2.1846153846153844,9.4,0.0,53.13109190769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26931,傈巢,2017-05-20,0,19.47692307692308,28.7,0.0,55.68461538461538,7.6,1.7384615384615385,9.8,0.0,51.6795558,2017,20.552654064757675,15.359898418354437,5.903296425745053
26932,傈巢,2017-05-21,0,19.123076923076923,27.8,0.0,68.36153846153846,6.2,1.4692307692307691,9.7,0.0,54.49479320769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26933,傈巢,2017-05-22,0,20.04615384615385,28.2,0.0,70.8076923076923,6.5,1.9384615384615385,9.7,0.0,56.99486778461539,2017,20.552654064757675,15.359898418354437,5.903296425745053
26934,傈巢,2017-05-23,0,19.36923076923077,26.7,0.0,82.15384615384616,5.3,1.723076923076923,9.7,0.0,62.15283860769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26935,傈巢,2017-05-24,0,20.138461538461534,27.3,1.7769230769230768,84.75384615384615,8.8,1.9538461538461536,14.6,0.0,66.81844534615385,2017,20.552654064757675,15.359898418354437,5.903296425745053
26936,傈巢,2017-05-25,0,19.49230769230769,29.8,0.0,65.70769230769231,12.0,3.2153846153846155,10.5,0.0,64.60509791538462,2017,20.552654064757675,15.359898418354437,5.903296425745053
26937,傈巢,2017-05-26,0,16.423076923076923,23.8,0.0,55.0,10.9,4.361538461538462,9.4,0.0,59.75819674615384,2017,20.552654064757675,15.359898418354437,5.903296425745053
26938,傈巢,2017-05-27,0,16.96153846153846,26.5,0.0,62.17692307692308,8.9,1.876923076923077,5.9,0.0,58.07101465384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26939,傈巢,2017-05-28,1,19.384615384615383,30.0,0.0,58.73076923076923,10.9,2.8615384615384616,9.4,0.0,55.76980476923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26940,傈巢,2017-05-28,1,19.384615384615383,30.0,0.0,58.73076923076923,10.9,2.8615384615384616,9.4,0.0,55.76980476923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26941,傈巢,2017-05-29,1,22.32307692307692,32.6,0.0,57.26153846153846,8.3,2.507692307692308,11.5,0.0,53.31772952307692,2017,20.552654064757675,15.359898418354437,5.903296425745053
26942,傈巢,2017-05-30,0,22.50769230769231,33.2,0.0,57.85384615384616,6.7,1.7846153846153845,12.3,0.0,51.68720293846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26943,傈巢,2017-05-31,0,20.907692307692308,26.7,3.4692307692307693,84.8153846153846,8.7,2.607692307692308,14.8,0.0,59.30652415384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26944,傈巢,2017-06-01,0,20.77692307692308,30.3,0.0,81.48461538461538,10.0,2.946153846153846,13.2,0.0,64.01874302307694,2017,20.552654064757675,15.359898418354437,5.903296425745053
26945,傈巢,2017-06-02,1,19.07692307692308,28.8,0.0,58.89230769230768,10.8,2.8230769230769237,9.0,0.0,60.28629657692308,2017,20.552654064757675,15.359898418354437,5.903296425745053
26946,傈巢,2017-06-02,1,19.07692307692308,28.8,0.0,58.89230769230768,10.8,2.8230769230769237,9.0,0.0,60.28629657692308,2017,20.552654064757675,15.359898418354437,5.903296425745053
26947,傈巢,2017-06-03,0,19.623076923076923,27.5,0.023076923076923,54.41538461538461,9.7,3.1923076923076925,12.4,0.0,56.45213810769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26948,傈巢,2017-06-04,0,19.57692307692308,29.0,0.0,58.892307692307696,7.7,2.4384615384615382,8.8,0.0,55.16316016153846,2017,20.552654064757675,15.359898418354437,5.903296425745053
26949,傈巢,2017-06-05,1,20.661538461538463,30.4,0.0,56.26153846153846,9.4,2.515384615384616,10.8,0.0,53.45073950769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26950,傈巢,2017-06-06,0,18.161538461538463,22.1,23.115384615384617,78.11538461538461,15.4,4.7,13.8,0.0,57.85659948461538,2017,20.552654064757675,15.359898418354437,5.903296425745053
26951,傈巢,2017-06-07,0,18.207692307692305,22.4,5.838461538461538,89.43846153846154,10.2,3.615384615384616,13.7,0.0,64.45518304615385,2017,20.552654064757675,15.359898418354437,5.903296425745053
26952,傈巢,2017-06-08,0,19.79230769230769,27.9,0.0,75.35384615384615,9.3,3.1538461538461537,13.8,0.0,65.64619564615386,2017,20.552654064757675,15.359898418354437,5.903296425745053
26953,傈巢,2017-06-09,0,21.069230769230767,30.0,0.0076923076923076,71.1076923076923,9.1,2.6,12.0,0.0,65.36406996923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26954,傈巢,2017-06-10,0,21.384615384615383,28.3,0.0153846153846153,88.94615384615385,7.8,2.161538461538462,13.5,0.0,70.3601088,2017,20.552654064757675,15.359898418354437,5.903296425745053
26955,傈巢,2017-06-11,0,20.284615384615385,27.6,3.1846153846153844,84.60769230769232,6.3,2.1384615384615384,15.4,0.0,72.64864973076922,2017,20.552654064757675,15.359898418354437,5.903296425745053
26956,傈巢,2017-06-12,0,18.807692307692307,27.2,0.0,68.98461538461538,10.6,3.276923076923077,13.4,0.0,68.79238036153846,2017,20.552654064757675,15.359898418354437,5.903296425745053
26957,傈巢,2017-06-13,0,19.43846153846154,26.9,0.0461538461538461,72.04615384615384,10.0,2.123076923076923,12.8,0.0,66.61180873846153,2017,20.552654064757675,15.359898418354437,5.903296425745053
26958,傈巢,2017-06-14,0,20.246153846153845,28.9,0.0,72.41538461538461,10.3,2.523076923076923,11.6,0.0,65.6932901076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26959,傈巢,2017-06-15,0,22.06153846153846,31.6,0.0,64.56923076923077,9.5,3.0384615384615383,12.5,0.0,62.84634763846153,2017,20.552654064757675,15.359898418354437,5.903296425745053
26960,傈巢,2017-06-16,0,21.361538461538466,30.2,0.0,73.97692307692309,8.1,2.376923076923077,14.3,0.0,63.04619245384615,2017,20.552654064757675,15.359898418354437,5.903296425745053
26961,傈巢,2017-06-17,0,21.67692307692308,30.4,0.0,70.9,7.0,1.992307692307692,14.4,0.0,62.4161316,2017,20.552654064757675,15.359898418354437,5.903296425745053
26962,傈巢,2017-06-18,1,22.784615384615385,33.2,0.0,64.49230769230769,7.2,1.7846153846153845,14.3,0.0,60.604193123076925,2017,20.552654064757675,15.359898418354437,5.903296425745053
26963,傈巢,2017-06-19,1,23.069230769230767,32.7,0.0,67.33846153846153,7.0,1.7692307692307692,14.5,0.0,60.08162626153846,2017,20.552654064757675,15.359898418354437,5.903296425745053
26964,傈巢,2017-06-20,0,21.023076923076925,26.7,5.176923076923076,86.27692307692307,10.8,2.576923076923077,15.2,0.0,65.38433603076922,2017,20.552654064757675,15.359898418354437,5.903296425745053
26965,傈巢,2017-06-21,0,22.338461538461537,29.5,0.0,83.1,7.9,2.076923076923077,16.8,0.0,68.42008359230769,2017,20.552654064757675,15.359898418354437,5.903296425745053
26966,傈巢,2017-06-22,0,23.315384615384616,30.5,0.0,80.05384615384615,6.0,1.7538461538461538,16.2,0.0,69.29921905384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26967,傈巢,2017-06-23,0,23.084615384615383,31.3,0.0,80.63846153846154,5.6,1.5615384615384615,17.7,0.0,70.19859756923077,2017,20.552654064757675,15.359898418354437,5.903296425745053
26968,傈巢,2017-06-24,1,22.476923076923075,29.6,0.0307692307692307,80.6,6.9,1.823076923076923,16.0,0.0,71.04278164615386,2017,20.552654064757675,15.359898418354437,5.903296425745053
26969,傈巢,2017-06-25,0,22.553846153846152,28.5,0.0153846153846153,84.4923076923077,5.3,1.5,17.2,0.0,72.70094866153846,2017,20.552654064757675,15.359898418354437,5.903296425745053
26970,傈巢,2017-06-26,0,22.23846153846154,27.7,21.1,89.26923076923077,5.8,2.069230769230769,18.3,0.0,74.62631517692309,2017,20.552654064757675,15.359898418354437,5.903296425745053
26971,傈巢,2017-06-27,0,22.376923076923077,29.1,4.230769230769231,86.23076923076923,6.4,2.2384615384615385,18.4,0.0,75.17466182307693,2017,20.552654064757675,15.359898418354437,5.903296425745053
26972,傈巢,2017-06-28,0,23.307692307692307,29.8,0.0076923076923076,84.06153846153846,6.1,1.6923076923076923,17.7,0.0,75.01524833076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26973,傈巢,2017-06-29,0,21.653846153846157,27.9,13.26923076923077,92.9923076923077,8.5,1.6153846153846154,17.2,0.0,77.56225583076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26974,傈巢,2017-06-30,0,23.253846153846155,28.5,0.4384615384615384,91.5076923076923,4.8,1.3692307692307693,18.8,0.0,78.90113395384616,2017,20.552654064757675,15.359898418354437,5.903296425745053
26975,傈巢,2017-07-01,0,24.784615384615385,29.9,0.1923076923076923,90.7153846153846,8.1,2.6538461538461537,18.8,0.0,79.46327850000002,2017,20.552654064757675,15.359898418354437,5.903296425745053
26976,傈巢,2017-07-02,0,25.615384615384617,30.6,1.3769230769230771,90.7153846153846,11.0,3.6692307692307695,19.7,0.0,79.68817961538463,2017,20.552654064757675,15.359898418354437,5.903296425745053
26977,傈巢,2017-07-03,0,25.746153846153845,31.1,0.823076923076923,90.42307692307692,10.0,3.892307692307692,19.6,0.0,79.86515967692307,2017,20.552654064757675,15.359898418354437,5.903296425745053
26978,傈巢,2017-07-04,0,25.8,31.2,8.46923076923077,91.56153846153846,6.6,2.0538461538461537,20.4,0.0,80.40714653076924,2017,20.552654064757675,15.359898418354437,5.903296425745053
26979,傈巢,2017-07-05,0,26.33076923076923,32.7,4.292307692307692,88.98461538461538,10.1,1.676923076923077,20.9,0.0,79.69825158461539,2017,20.552654064757675,15.359898418354437,5.903296425745053
26980,傈巢,2017-07-06,0,24.115384615384617,29.7,51.23846153846154,95.25384615384615,8.8,1.8846153846153848,20.7,0.0,81.13519340769231,2017,20.552654064757675,15.359898418354437,5.903296425745053
26981,傈巢,2017-07-07,0,25.72307692307692,30.5,3.707692307692308,91.53846153846152,10.3,2.853846153846154,21.5,0.0,81.05440156153847,2017,20.552654064757675,15.359898418354437,5.903296425745053
26982,傈巢,2017-07-08,0,25.115384615384617,29.9,20.876923076923077,94.29230769230767,13.5,2.338461538461538,19.3,0.0,81.82400111538462,2017,20.552654064757675,15.359898418354437,5.903296425745053
26983,傈巢,2017-07-09,0,25.8,32.1,9.4,91.72307692307692,9.6,2.3846153846153846,20.1,0.0,81.6022684846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26984,傈巢,2017-07-10,0,26.1,30.2,1.2153846153846155,91.47692307692309,9.5,4.046153846153846,20.6,0.0,81.33302783076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26985,傈巢,2017-07-11,0,24.83076923076923,29.3,0.1923076923076923,91.84615384615384,11.3,2.1615384615384614,20.7,0.0,81.34628033076923,2017,20.552654064757675,15.359898418354437,5.903296425745053
26986,傈巢,2017-07-12,0,25.615384615384617,32.6,0.0,85.56153846153846,5.7,1.5769230769230769,18.3,0.0,79.24890184615386,2017,20.552654064757675,15.359898418354437,5.903296425745053
26987,傈巢,2017-07-13,0,26.107692307692307,34.2,0.0,85.91538461538462,7.8,1.6846153846153844,19.6,0.0,78.01802413846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26988,傈巢,2017-07-14,0,26.553846153846152,32.8,3.4384615384615387,89.29999999999998,9.2,2.323076923076923,20.6,0.0,78.0745981846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26989,傈巢,2017-07-15,0,26.3,30.2,6.4923076923076914,90.96153846153848,9.2,2.4923076923076923,20.3,0.0,78.70334178461539,2017,20.552654064757675,15.359898418354437,5.903296425745053
26990,傈巢,2017-07-16,0,27.29230769230769,32.8,0.0,86.67692307692307,9.9,3.069230769230769,20.1,0.0,77.86676561538462,2017,20.552654064757675,15.359898418354437,5.903296425745053
26991,傈巢,2017-07-17,0,26.15726495726496,31.2,12.053846153846154,90.51282051282053,10.7,2.261538461538461,20.6,0.0,78.41889963846154,2017,20.552654064757675,15.359898418354437,5.903296425745053
26992,傈巢,2017-07-18,0,25.141239316239314,30.5,12.86153846153846,90.0852564102564,9.6,1.8401709401709403,19.9,0.0,78.89893783846153,2017,20.552654064757675,15.359898418354437,5.903296425745053
26993,傈巢,2017-07-19,0,26.82604166666667,33.9,1.5416666666666667,87.14583333333333,5.4,1.5296296296296297,21.4,0.0,78.32335965,2017,20.552654064757675,15.359898418354437,5.903296425745053
26994,傈巢,2017-07-20,0,27.752777777777776,34.8,0.0083333333333333,85.80833333333334,6.6,1.6583333333333332,21.2,0.0,77.66527860000001,2017,20.552654064757675,15.359898418354437,5.903296425745053
26995,傈巢,2017-07-21,0,28.335185185185185,35.4,0.0,85.34722222222223,6.4,1.9916666666666665,21.8,0.0,76.76039696666668,2017,20.552654064757675,15.359898418354437,5.903296425745053
26996,傈巢,2017-07-22,0,27.741880341880343,35.0,0.0,85.5275641025641,6.0,1.9384615384615385,21.6,0.0,76.20635455384615,2017,20.552654064757675,15.359898418354437,5.903296425745053
26997,傈巢,2017-07-23,0,28.184615384615384,33.1,0.0,86.33076923076922,6.4,1.7538461538461538,23.2,0.0,76.0503231,2017,20.552654064757675,15.359898418354437,5.903296425745053
